VendorCode,VendorName,PurchaseType,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
LV0000329,شركة برافو لصناعة المكسرات والشوكولاته,Local Vendors,117.233,22.68,مكسرات مشكلة,1171012,Raw material,26000446,2026,06,فاتورة مشتريات,الموقر,
LV0000332,شركة المطاحن الهاشمية المحدودة,Local Vendors,9828,25.2,سكر 50 كعم 20*50,1081001,Sugar,26000052,2026,01,فاتورة مشتريات,الموقر,
LV0000332,شركة المطاحن الهاشمية المحدودة,Local Vendors,1950,5,سكر 50 كعم 20*50,1081001,Sugar,26000248,2026,03,فاتورة مشتريات,الموقر,
LV0000332,شركة المطاحن الهاشمية المحدودة,Local Vendors,21168,50.4,سكر 50 كعم 20*50,1081001,Sugar,26000341,2026,04,فاتورة مشتريات,الموقر,
LV0000340,بعيا للتخليص على البضائع,Local Vendors,736,0,Shipping,,,26000554,2026,07,فاتورة مشتريات,الموقر,
LV0000340,بعيا للتخليص على البضائع,Local Vendors,32,0,Customs,,,26000554,2026,07,فاتورة مشتريات,الموقر,
LV0000340,بعيا للتخليص على البضائع,Local Vendors,175,0,Clearance,,,26000554,2026,07,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,235,0,,,,26000073,2026,02,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,85,0,,,,26000074,2026,02,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,185,0,,,,26000381,2026,05,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,158,0,,,,26000213,2026,03,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,139,0,,,,26000258,2026,03,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,560,0,,,,26000329,2026,04,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,255,0,,,,26000355,2026,01,فاتورة مشتريات,الموقر,
LV0000355,مؤسسة التعافي للمستلزمات الطبية,Local Vendors,410,0,,,,26000443,2026,06,فاتورة مشتريات,الموقر,
LV0000441,ابن رشد لتكنولوجيا المياه,Local Vendors,54,0,,,,26000286,2026,04,فاتورة مشتريات,الموقر,
LV0000441,ابن رشد لتكنولوجيا المياه,Local Vendors,170,0,,,,26000137,2026,02,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000165,2026,02,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000166,2026,02,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,3725,10,سكر 50 كعم 20*50,1081001,Sugar,26000175,2026,02,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000182,2026,02,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000199,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000201,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000208,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,5587.5,15,سكر 50 كعم 20*50,1081001,Sugar,26000218,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,5587.5,15,سكر 50 كعم 20*50,1081001,Sugar,26000219,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000220,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000230,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000237,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000238,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000239,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,5587.5,15,سكر 50 كعم 20*50,1081001,Sugar,26000240,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000241,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,1862.5,5,سكر 50 كعم 20*50,1081001,Sugar,26000255,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,5812.5,15,سكر 50 كعم 20*50,1081001,Sugar,26000255,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,7450,20,سكر 50 كعم 20*50,1081001,Sugar,26000256,2026,03,فاتورة مشتريات,الموقر,
LV0000420,شركة الحلول الدولية للمواد الغذائية,Local Vendors,-7450,-20,سكر 50 كعم 20*50,1081001,Sugar,26000015,2026,05,مرتجع مشتريات,الموقر,
LV0000379,شركة الزنبقة,Local Vendors,18535,1000,فستق حلبي,1171011,Raw material,26000119,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1342.44,7458,النور طحينية 1 كغم 1*12,1011059,Tahini & Serge oil,26000008,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,147.42,1134,الموسم طحينية 400 غم 1*12,1011101,Tahini & Serge oil,26000008,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1560,12000,مرتبان النور طحينية 500 غم,1181043,Package & Labeling,26000009,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,460.8,1440,علب شيخ الكار حلاوة 2300 غم فستق,1181435,Package & Labeling,26000009,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1126.4,3520,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000331,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,147.42,1134,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000051,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1342.44,7458,مرتبان النور طحينية 1 كغم,1181038,Package & Labeling,26000051,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,327.6,2520,مرتبان تمور البركة طحينية 400 غم,1181039,Package & Labeling,26000063,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,347.2,1240,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000063,2026,01,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1179.36,9072,مرتبان تمور البركة طحينية 400 غم,1181039,Package & Labeling,26000075,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,475.02,3654,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000075,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,235.2,840,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000085,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,204.8,640,علب شيخ الكار حلاوة 2300 غم فستق,1181435,Package & Labeling,26000085,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,588.8,1840,علب ميار حلاوة 2300 غم رشة فستق,1181375,Package & Labeling,26000086,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,268.8,960,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000086,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,711.2,2540,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000107,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,640,2000,علب شيخ الكار حلاوة 2300 غم فستق,1181435,Package & Labeling,26000107,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,330,600,جاط شيخ الكار حلاوة 3 كغم فستق,1181329,Package & Labeling,26000107,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,231,420,جاط شيخ الكار حلاوة 3 كغم سادة,1181309,Package & Labeling,26000107,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,216,2400,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000107,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,268.8,960,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000108,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,134.94,1038,مرتبان ميار طحينية 550 غم,1181237,Package & Labeling,26000108,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,255.06,1962,مرتبان ميار طحينية 550 غم,1181237,Package & Labeling,26000109,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,538.38,5982,مرتبان الموسم طحينية 250 غم,1181054,Package & Labeling,26000109,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,782.73,6021,مرتبان لوكسر طحينية 450 غم بني,1181240,Package & Labeling,26000109,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,327.6,2520,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000109,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,486,5400,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000113,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,179.2,560,علب شيخ الكار حلاوة 2300 غم فستق,1181435,Package & Labeling,26000113,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,99,180,جاط شيخ الكار حلاوة 3 كغم سادة,1181309,Package & Labeling,26000113,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,302.4,1080,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000117,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,117.6,420,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000118,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,56,200,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000123,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,196.56,1512,مرتبان ميار طحينية 550 غم,1181237,Package & Labeling,26000131,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,336,1200,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000131,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,684,7600,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000131,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,873.6,3120,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000140,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,421.07,3239,مرتبان ميار طحينية 550 غم,1181237,Package & Labeling,26000140,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,455.56,1627,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000140,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,982.8,7560,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000143,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,421.65,4685,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000143,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,762.72,2724,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000143,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,940.8,4480,مرتبان النور طحينية 1 كغم,1181038,Package & Labeling,26000384,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,518.4,1620,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000384,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,540,6000,مرتبان الموسم طحينية 250 غم,1181054,Package & Labeling,26000178,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,507.78,3906,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000178,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,806.4,2880,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000190,2026,02,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1500,10000,مرتبان الوادي طحينية 454 غم,1181508,Package & Labeling,26000200,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1068.84,11876,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000206,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,320,1000,علب الميلاد حلاوة 2300 غم,1181248,Package & Labeling,26000206,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,571.2,2040,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000206,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,806.4,2880,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000233,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1050,10000,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000267,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,940.8,4480,مرتبان النور طحينية 1 كغم,1181038,Package & Labeling,26000267,2026,03,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,929.69,5998,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000289,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,319.2,1520,مرتبان النور طحينية 1 كغم,1181038,Package & Labeling,26000289,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,448,1400,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000289,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1259.065,8123,مرتبان النور طحينية 500 غم,1181043,Package & Labeling,26000289,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,403.2,1440,علب الموسم حلاوة 1300 غم رشة فستق,1181557,Package & Labeling,26000356,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1108.8,3960,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000356,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1153.2,7440,مرتبان النور طحينية 500 غم,1181043,Package & Labeling,26000371,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1176,5600,مرتبان النور طحينية 1 كغم,1181038,Package & Labeling,26000371,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,630,6000,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000391,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,960,3000,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000391,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,760,2000,علب شيخ الكار حلاوة 2300 غم فستق,1181435,Package & Labeling,26000403,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1171.8,7560,مرتبان النور طحينية 500 غم,1181043,Package & Labeling,26000404,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,315,3000,مرتبان ميار طحينية 250 غم,1181236,Package & Labeling,26000404,2026,04,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1093.68,7056,مرتبان تمور البركة طحينية 400 غم,1181039,Package & Labeling,26000407,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1230.39,7938,مرتبان تمور البركة طحينية 400 غم,1181039,Package & Labeling,26000415,2026,05,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,912.24,8688,مرتبان الموسم طحينية 250 غم,1181054,Package & Labeling,26000485,2026,06,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,664.02,4284,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000485,2026,06,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,537.6,1680,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000523,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,345.6,1080,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000523,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,390.6,2520,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000523,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,384,1200,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000530,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,192,600,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000538,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,358.4,1120,علب ميار حلاوة 1300 غم رشة فستق,1181378,Package & Labeling,26000538,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,614.4,1920,علب شيخ الكار حلاوة 1300 غم فستق,1181280,Package & Labeling,26000551,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,1340.905,8651,مرتبان الموسم طحينية 400 غم,1181056,Package & Labeling,26000551,2026,07,فاتورة مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,-147.42,-1134,الموسم طحينية 400 غم 1*12,1011101,Tahini & Serge oil,26000001,2026,01,مرتجع مشتريات,الموقر,
LV0000387,شركة جراند للصناعات البلاستيكية,Local Vendors,-1342.44,-7458,النور طحينية 1 كغم 1*12,1011059,Tahini & Serge oil,26000001,2026,01,مرتجع مشتريات,الموقر,
LV0000329,شركة برافو لصناعة المكسرات والشوكولاته,Local Vendors,158.76,22.68,مكسرات مشكلة,1171012,Raw material,26000321,2026,03,فاتورة مشتريات,الموقر,
LV0000329,شركة برافو لصناعة المكسرات والشوكولاته,Local Vendors,124.74,22.68,مكسرات مشكلة,1171012,Raw material,26000321,2026,03,فاتورة مشتريات,الموقر,
LV0000329,شركة برافو لصناعة المكسرات والشوكولاته,Local Vendors,165.564,22.68,مكسرات مشكلة,1171012,Raw material,26000446,2026,06,فاتورة مشتريات,الموقر,
LV0000329,شركة برافو لصناعة المكسرات والشوكولاته,Local Vendors,117.233,22.68,مكسرات مشكلة,1171012,Raw material,26000446,2026,06,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,280,500,سطل شيخ الكار طحينية 4 كغم,1181548,Package & Labeling,26000010,2026,01,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,455,500,سطل شيخ الكار طحينية 5 كغم,1181549,Package & Labeling,26000010,2026,01,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,1170,500,سطل شيخ الكار طحينية 20 كغم,1181550,Package & Labeling,26000010,2026,01,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,100,1000,علب شيخ الكار حلاوة 300 غم رشة فستق,1181431,Package & Labeling,26000014,2026,01,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,100,1000,علب شيخ الكار حلاوة 300 غم سادة,1181440,Package & Labeling,26000014,2026,01,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,100,1000,علب شيخ الكار حلاوة 300 غم شوكولاتة,1181442,Package & Labeling,26000014,2026,01,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,936,7200,علب جولدن سوان حلاوة 400 غم فستق بيضوي,1181272,Package & Labeling,26000077,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,672,4200,علب جولدن سوان حلاوة 800 غم فستق بيضوي,1181292,Package & Labeling,26000077,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,260,2000,علب جولدن سوان حلاوة 400 غم سادة بيضوي,1181253,Package & Labeling,26000077,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,192,1200,علب جولدن سوان حلاوة 800 غم سادة بيضوي,1181291,Package & Labeling,26000077,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,564,1200,جاط مربع حلاوة 5 كغم شفاف متعدد,1181344,Package & Labeling,26000133,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,65,500,علب جولدن سوان حلاوة 400 غم فستق بيضوي,1181272,Package & Labeling,26000133,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,825,8250,علب شيخ الكار حلاوة 300 غم سادة,1181440,Package & Labeling,26000133,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,800,8000,علب شيخ الكار حلاوة 300 غم رشة فستق,1181431,Package & Labeling,26000133,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,600,6000,علب شيخ الكار حلاوة 300 غم شوكولاتة,1181442,Package & Labeling,26000133,2026,02,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,478,4780,علب الميلاد 300 غم حلاوة بالفستق الحلبي,1181266,Package & Labeling,26000224,2026,03,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,1128,2400,"جاط متعدد حلاوة 6 كغم (فستق،سادة،شوكولاتة) شفاف",1181311,Package & Labeling,26000224,2026,03,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,1920,1200,"سطل متعدد طحينية 18 كغم سادة (زيدان،الوادي،نابت)",1181357,Package & Labeling,26000366,2026,04,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,1344,2400,جاط مربع حلاوة 5 كغم شفاف متعدد,1181344,Package & Labeling,26000466,2026,06,فاتورة مشتريات,الموقر,
LV0000392,شركة الأفق للصناعات البلاستيكية,Local Vendors,4480,2800,"سطل متعدد طحينية 18 كغم سادة (زيدان،الوادي،نابت)",1181357,Package & Labeling,26000470,2026,06,فاتورة مشتريات,الموقر,
LV0000442,الشركة العربية لصناعة الكرتون,Local Vendors,441.285,2015,كرتون اكسترا فاخرة طحينية 400 غم,1181370,Package & Labeling,26000277,2026,03,فاتورة مشتريات,الموقر,
LV0000442,الشركة العربية لصناعة الكرتون,Local Vendors,395.85,2030,كرتون متعدد طحينية 800 غم اكسترا فاخرة,1181008,Package & Labeling,26000277,2026,03,فاتورة مشتريات,الموقر,
LV0000442,الشركة العربية لصناعة الكرتون,Local Vendors,313.6,2240,كرتون اكسترا فاخرة طحينية 400 غم,1181370,Package & Labeling,26000301,2026,04,فاتورة مشتريات,الموقر,
LV0000442,الشركة العربية لصناعة الكرتون,Local Vendors,425.5,1850,كرتون ميار حلاوة 1 كغم سطل,1181478,Package & Labeling,26000348,2026,04,فاتورة مشتريات,الموقر,
LV0000442,الشركة العربية لصناعة الكرتون,Local Vendors,996.625,0,,,,26000417,2026,05,فاتورة مشتريات,الموقر,
LV0000434,بهاء الدين البستنجي مشتريات,Local Vendors,2730,7,سكر 50 كعم 20*50,1081001,Sugar,26000031,2026,01,فاتورة مشتريات,الموقر,
